00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Feb  4 15:26:37 2020
00001  0.02208 0.95841 0.00000 180249   180111    0       : Tue Feb  4 15:26:49 2020
00002  0.02154 0.94311 0.00000 179865   180171    0       : Tue Feb  4 15:27:00 2020
00003  0.02168 0.93146 0.00000 179948   180088    0       : Tue Feb  4 15:27:10 2020
00004  0.02293 0.91503 0.00000 179707   180329    0       : Tue Feb  4 15:27:21 2020
00005  0.02226 0.89949 0.00000 179859   180177    0       : Tue Feb  4 15:27:32 2020
00006  0.02180 0.88710 0.00000 180466   179570    0       : Tue Feb  4 15:27:42 2020
00007  0.02585 0.86725 0.00000 180559   179477    0       : Tue Feb  4 15:27:53 2020
00008  0.02655 0.85270 0.00000 179990   180046    0       : Tue Feb  4 15:28:03 2020
00009  0.02599 0.84042 0.00000 180406   179630    0       : Tue Feb  4 15:28:13 2020
00010  0.02615 0.82641 0.00000 179946   180090    0       : Tue Feb  4 15:28:24 2020
