#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   16    28     4     0  1.30218e+00  0.00000e+00  9.65804e-13    23
   16    28     4     0  1.10792e+00  0.00000e+00 -1.02024e-12    27
   16    28     4     0  1.22183e+00  0.00000e+00 -6.60683e-13    27
   16    28     4     0  1.13514e+00  0.00000e+00 -6.52352e-13    21
   16    28     4     0  1.18544e+00  0.00000e+00  5.43852e-13    23
