#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
    6     6     2     4  3.01250e-02  0.00000e+00 -0.00000e+00     6
    6     6     2     4  3.08125e-02  0.00000e+00 -0.00000e+00     6
    6     6     2     4  2.94375e-02  0.00000e+00 -0.00000e+00     6
    6     6     2     4  3.18750e-02  0.00000e+00 -0.00000e+00     6
    6     6     2     4  3.07500e-02  0.00000e+00 -0.00000e+00     6
