00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Sat Jan  4 22:34:01 2020
00001  0.02028 0.00076 0.00000 8974     9206      0       : Sat Jan  4 22:34:01 2020
00002  0.03190 0.00156 0.00000 9029     8989      0       : Sat Jan  4 22:34:02 2020
00003  0.02436 0.00177 0.00000 8989     9029      0       : Sat Jan  4 22:34:02 2020
00004  0.02577 0.00316 0.00000 8848     9170      0       : Sat Jan  4 22:34:03 2020
00005  0.01783 0.00232 0.00000 8974     9044      0       : Sat Jan  4 22:34:03 2020
