#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   55    91    19     0  3.20759e-01  0.00000e+00 -5.13049e-01    67
   55    91    19     0  1.08523e+00  0.00000e+00 -2.15867e-01     2
   55    91    19     0  3.23724e-01  0.00000e+00  2.28142e-01    94
   55    91    19     0  2.06701e+00  0.00000e+00  1.74246e-01    91
   55    85    19     6  2.90182e+00  0.00000e+00 -1.54511e-01    42
