#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   92   110    20    54  1.71670e+01  0.00000e+00 -2.16688e-01    60
   92   115    20    49  3.16428e+02  0.00000e+00 -6.26543e-02     0
   92   127    20    37  4.92459e+01  0.00000e+00  1.30425e-01   104
   92   137    20    27  2.79656e+01  0.00000e+00 -6.34986e-02    46
   92   149    20    15  2.58431e+01  0.00000e+00 -9.47044e-02     0
