#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   42    74    10     0  7.01175e-01  0.00000e+00  5.92488e-01    44
   42    74    10     0  3.80764e-01  0.00000e+00  3.00222e-01    44
   42    74    10     0  6.85744e-01  0.00000e+00 -1.89766e-01    26
   42    74    10     0  4.11500e-01  0.00000e+00 -2.01144e-01    28
   42    74    10     0  3.50524e-01  0.00000e+00  1.90562e-01    44
