00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Jan 14 17:48:33 2020
00001  0.16837 0.96794 1.00000 1467     3088      1505    : Tue Jan 14 17:48:33 2020
00002  0.16287 0.96992 1.00000 1492     3092      1422    : Tue Jan 14 17:48:33 2020
00003  0.17158 0.96584 1.00000 1492     2986      1528    : Tue Jan 14 17:48:33 2020
00004  0.17291 0.96864 1.00000 1521     2997      1488    : Tue Jan 14 17:48:33 2020
00005  0.17330 0.96640 1.00000 1558     2946      1502    : Tue Jan 14 17:48:33 2020
