#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   16     8     4    20  2.02824e+28  0.00000e+00 -1.65705e-16    17
   16    14     4    14  5.19630e-02  0.00000e+00  1.77051e-12    31
   16    14     4    14  5.61358e-02  0.00000e+00 -2.99954e-12    25
   16    14     4    14  5.09136e-02  0.00000e+00  3.23100e-12    31
   16    14     4    14  5.29012e-02  0.00000e+00 -3.19784e-12    19
