00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Wed Feb  5 17:03:43 2020
00001  0.03214 0.96366 0.00000 179999   180361    0       : Wed Feb  5 17:03:52 2020
00002  0.03382 0.95326 0.00000 179839   180197    0       : Wed Feb  5 17:04:01 2020
00003  0.03417 0.94314 0.00000 180268   179768    0       : Wed Feb  5 17:04:10 2020
00004  0.03439 0.93103 0.00000 179723   180313    0       : Wed Feb  5 17:04:19 2020
00005  0.03832 0.91849 0.00000 180798   179238    0       : Wed Feb  5 17:04:27 2020
00006  0.03694 0.90810 0.00000 179517   180519    0       : Wed Feb  5 17:04:36 2020
00007  0.03878 0.89773 0.00000 180296   179740    0       : Wed Feb  5 17:04:46 2020
00008  0.04078 0.89100 0.00000 179692   180344    0       : Wed Feb  5 17:04:56 2020
00009  0.04031 0.88107 0.00000 180184   179852    0       : Wed Feb  5 17:05:05 2020
00010  0.03996 0.87654 0.00000 180012   180024    0       : Wed Feb  5 17:05:13 2020
