00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Mon Jan  6 12:24:06 2020
00001  0.05369 0.00183 0.00000 7972     8188      0       : Mon Jan  6 12:24:06 2020
00002  0.04223 0.00151 0.00000 8051     7965      0       : Mon Jan  6 12:24:06 2020
00003  0.05652 0.00453 0.00000 8068     7948      0       : Mon Jan  6 12:24:06 2020
00004  0.04352 0.00188 0.00000 8043     7973      0       : Mon Jan  6 12:24:07 2020
00005  0.02864 0.00257 0.00000 7856     8160      0       : Mon Jan  6 12:24:07 2020
