00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Feb  4 15:20:56 2020
00001  0.10211 0.96098 0.96968 39955    80067     40138   : Tue Feb  4 15:20:58 2020
00002  0.09829 0.94550 0.95631 39882    80076     40058   : Tue Feb  4 15:21:00 2020
00003  0.10500 0.92595 0.94231 40048    80081     39887   : Tue Feb  4 15:21:02 2020
00004  0.10458 0.91323 0.93127 40226    80100     39690   : Tue Feb  4 15:21:04 2020
00005  0.10431 0.89562 0.91551 39956    80388     39672   : Tue Feb  4 15:21:05 2020
00006  0.10700 0.88230 0.90433 39916    80057     40043   : Tue Feb  4 15:21:07 2020
00007  0.10149 0.86468 0.88880 39886    80120     40010   : Tue Feb  4 15:21:09 2020
00008  0.10218 0.85113 0.87722 39880    80155     39981   : Tue Feb  4 15:21:11 2020
00009  0.10050 0.83548 0.86643 39902    79745     40369   : Tue Feb  4 15:21:12 2020
00010  0.10828 0.82126 0.85625 39925    80049     40042   : Tue Feb  4 15:21:14 2020
