-6.304265494223153965e+00 -3.858791467291459755e-15   4.264635683199880845e+01  7.303267633594921759e-02 -3.600000000000000335e-03 1.358560000000000123e+01
-6.419932324077008978e+00 -2.394582262844014103e-04   4.319267887740024037e+01  4.797093719852942029e-02 4.440000000000000197e-02 1.330960000000000143e+01
-6.447919137818597157e+00 -1.747671808810190167e-03   4.319432213907538198e+01  3.893266792131236387e-02 2.760000000000000300e-02 1.335200000000000031e+01
-6.538253239482040513e+00  2.632075708447788060e-03   4.405219677541222012e+01  3.049024285582183774e-02 -8.600000000000000006e-03 1.280840000000000067e+01
-6.630616545131202244e+00  3.503389720783560424e-03   4.490965445892712893e+01  2.148389514977174994e-02 2.860000000000000042e-02 1.199800000000000111e+01
-6.661992517852106666e+00  1.073609692786967225e-03   4.521680837636206718e+01  1.880622395597023044e-02 3.160000000000000309e-02 1.195439999999999969e+01
-6.723549335716622721e+00 -1.759586012054299231e-03   4.600771022077525174e+01  1.773178442679064493e-02 4.880000000000000310e-02 1.117440000000000033e+01
-6.745794411850993377e+00 -5.319502766249599186e-04   4.633557895767413015e+01  1.823584904552393374e-02 -1.084000000000000102e-01 1.121600000000000108e+01
-6.743120457237308685e+00 -1.864562610618965060e-03   4.629950137925008846e+01  1.824990580366001383e-02 -1.779999999999999985e-02 1.094920000000000115e+01
-6.793431192794171736e+00  6.447081493559780191e-04   4.716687186935103426e+01  2.201836724942965798e-02 -7.939999999999999836e-02 1.046440000000000126e+01
