00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Wed Feb  5 17:00:17 2020
00001  0.01554 0.95990 0.97279 360680   720780    359980  : Wed Feb  5 17:06:29 2020
00002  0.02227 0.94645 0.96330 359297   720310    360537  : Wed Feb  5 17:12:36 2020
00003  0.01834 0.94593 0.96184 359903   719999    360242  : Wed Feb  5 17:18:42 2020
00004  0.01699 0.93906 0.95746 360159   720285    359700  : Wed Feb  5 17:24:36 2020
00005  0.01659 0.93445 0.95490 359356   720316    360472  : Wed Feb  5 17:30:30 2020
00006  0.01605 0.93175 0.95230 360173   720432    359539  : Wed Feb  5 17:36:24 2020
00007  0.01621 0.92617 0.94838 360510   719480    360154  : Wed Feb  5 17:42:16 2020
00008  0.01633 0.91688 0.94249 360409   719951    359784  : Wed Feb  5 17:48:05 2020
00009  0.01905 0.90929 0.93645 359181   721005    359958  : Wed Feb  5 17:53:53 2020
00010  0.01749 0.90412 0.93389 360480   719533    360131  : Wed Feb  5 17:59:39 2020
